"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"DANIEL.PAILLE","2007-2017","BUF/BOS/NYR","L",538,6513.33,81,77,158,134,1.46,1.23,152.71,1.41,4796,6378,-1582,42.92,-10.93,205,270,-65,43.16,-13.22,206.88,271.1,-64.22,43.28,-11.18,48,94,46,1061,9.77,66.17,0.61,12.24,99.77,43.77,20.21,Inf,47.09,Inf,54.05
"DANIEL.SEDIN","2007-2017","VAN","L",746,14079.26,251,424,675,512,2.88,2.18,753.05,3.21,15898,9813,6085,61.83,16.71,900,469,431,65.74,22.38,825.63,498.68,326.95,62.34,19.7,157,170,13,3844,16.38,240.82,1.03,10.86,102.27,70.6,30.99,Inf,52.91,Inf,44.53
"DANIEL.SPRONG","2007-2017","PIT","R",18,157.05,2,0,2,2,0.76,0.76,2.48,0.95,130,145,-15,47.27,-1.68,2,3,-1,40,-3.75,4.29,6.63,-2.34,39.29,-10.93,0,1,1,43,16.43,1.25,0.48,8.7,98.95,55.66,14.99,28.63,52.5,28.06,47.77
"DANIEL.TJARNQVIST","2007-2017","COL","D",37,542.38,2,2,4,2,0.44,0.22,5.82,0.64,437,472,-35,48.07,-0.99,17,21,-4,44.74,-2.14,18.66,20.04,-1.38,48.22,-3.31,4,1,-3,46,5.09,0.88,0.1,10.53,98.03,56.07,24.43,27.57,45.77,29.19,51.09
"DANIEL.WINNIK","2007-2017","ARI/COL/S.J/ANA/TOR/PIT/WSH","C/L/C/L",716,10702.79,75,147,222,160,1.24,0.9,265.12,1.49,8305,10817,-2512,43.43,-8.16,335,457,-122,42.3,-9.22,358.34,519.43,-161.09,40.82,-12.18,130,172,42,1820,10.2,92.39,0.52,6.76,99.1,35.74,24.86,Inf,44.77,32.53,56.21
"DAN.JANCEVSKI","2007-2017","DAL/T.B","D",7,69.36,0,0,0,0,0,0,-0.82,-0.71,44,76,-32,36.67,-17.98,2,5,-3,28.57,-29.76,1.57,3.58,-2.01,30.49,-23.65,1,0,-1,9,7.79,0.17,0.15,0,97.41,31.03,17.6,27.31,50.03,28.7,51.23
"DANNY.BIEGA","2007-2017","CAR","D",10,161.42,0,2,2,0,0.74,0,3.62,1.35,156,124,32,55.71,-1.71,5,10,-5,33.33,-10.78,6.48,6.26,0.22,50.86,-1.6,0,2,2,25,9.29,0.43,0.16,0,91.6,57.84,26.6,26.83,51.96,28.52,49.02
"DANNY.BRIERE","2007-2017","PHI","C",243,4190.75,75,101,176,134,2.52,1.92,171.31,2.45,4728,3590,1138,56.84,8.91,263,165,98,61.45,12.56,253.54,165.1,88.44,60.56,11.43,98,89,-9,1094,15.66,73.61,1.05,11.36,101.63,64.69,28.46,34.16,57.02,30.75,44.19
"DANNY.CLEARY","2007-2017","DET","R",136,2219.51,37,40,77,62,2.08,1.68,98.74,2.67,2233,1948,285,53.41,-0.97,107,100,7,51.69,-2.2,112.03,100.85,11.18,52.63,-0.17,23,32,9,586,15.84,39.86,1.08,9.84,99.38,53.08,26.89,32.89,54.39,31.98,50.74
"DANNY.DEKEYSER","2007-2017","DET","D",316,6780.27,18,63,81,48,0.72,0.42,92.21,0.82,5277,6118,-841,46.31,-7.14,244,312,-68,43.88,-7.66,246.3,290.91,-44.61,45.85,-6.5,75,46,-29,738,6.53,14.25,0.13,5.22,98.97,44.59,35.23,30.02,49.72,32.36,53.15
"DANNY.RICHMOND","2007-2017","CHI","D",7,65.81,0,0,0,0,0,0,0,0,56,54,2,50.91,2.81,1,8,-7,11.11,-30.82,2.43,3.1,-0.67,43.94,-1.27,1,1,0,5,4.56,0.1,0.09,0,81.41,45.16,15.66,26.21,48.3,29.24,50.36
"DANNY.SYVRET","2007-2017","PHI/ANA","D",33,430.93,3,1,4,3,0.56,0.42,4.92,0.69,414,399,15,50.92,3.34,17,20,-3,45.95,-14.3,19.83,17.88,1.95,52.59,2.46,9,2,-7,62,8.63,1.41,0.2,12.5,98.44,52.52,22.04,27.36,49.95,28.41,49.19
"DAN.SEXTON","2007-2017","ANA","R",88,1098.04,13,19,32,23,1.75,1.26,33.06,1.81,973,940,33,50.86,3.98,45,47,-2,48.91,0.09,42.89,43.04,-0.15,49.91,2.97,6,17,11,257,14.04,12.75,0.7,7.65,98.53,60.49,21.15,30.02,48.44,29.34,47.91
"DANTON.HEINEN","2007-2017","BOS","C",8,105.87,0,0,0,0,0,0,0.82,0.46,106,82,24,56.38,4.76,1,3,-2,25,-25,3.36,3.31,0.05,50.37,-1.29,1,0,-1,12,6.8,0.47,0.27,0,95.51,64.47,22.6,32.56,59.22,30.16,45.15
"DANY.HEATLEY","2007-2017","OTT/S.J/MIN/ANA","L/R/L",512,9966.17,192,207,399,316,2.4,1.9,390.67,2.35,10754,8244,2510,56.61,9.95,612,394,218,60.83,16.17,582.17,374.25,207.92,60.87,14.23,155,126,-29,2556,15.39,177.03,1.07,13.57,101.84,63.99,31.9,Inf,55.34,Inf,45.22
"DARCY.HORDICHUK","2007-2017","NSH/VAN/FLA/EDM","L",284,1487.42,8,10,18,13,0.73,0.52,5.38,0.22,971,1277,-306,43.19,-7.2,36,50,-14,41.86,-9.92,36.02,50.84,-14.82,41.47,-9.64,111,107,-4,199,8.03,9.96,0.4,6.61,99.25,45.89,9.15,26.87,48.11,27.24,49.18
"DARCY.TUCKER","2007-2017","TOR/COL","R",208,2965.81,36,37,73,58,1.48,1.17,71.74,1.45,2733,2338,395,53.89,7.56,119,101,18,54.09,8.98,132.18,96.49,35.69,57.8,11.21,68,81,13,538,10.88,34.25,0.69,11.32,99.72,59.13,23.71,Inf,52.95,Inf,45.98
"DARNELL.NURSE","2007-2017","EDM","D",115,2178.68,8,12,20,13,0.55,0.36,23.09,0.64,1802,2280,-478,44.15,-7.78,85,123,-38,40.87,-13.11,86.25,124,-37.75,41.02,-12.14,36,17,-19,390,10.74,9.09,0.25,3.86,99.05,42.9,31.54,28.23,47.6,31.12,53.16
"DARREN.ARCHIBALD","2007-2017","VAN","R",16,124.76,1,2,3,2,1.44,0.96,3.46,1.66,104,119,-15,46.64,-3.77,6,5,1,54.55,7.99,3.65,4.07,-0.42,47.28,-3.16,0,4,4,20,9.62,0.82,0.39,9.09,102.5,41.1,13.34,27.73,49.31,28.25,50.56
"DARREN.DIETZ","2007-2017","MTL","D",13,188.99,1,4,5,3,1.59,0.95,4.83,1.53,159,160,-1,49.84,3.25,9,10,-1,47.37,5.55,6.51,7.31,-0.8,47.11,1.48,5,1,-4,24,7.62,0.38,0.12,7.69,97.18,51.3,24.7,25.91,48.17,28.59,50.43
"DARREN.HAYDAR","2007-2017","ATL/COL","R",17,193.49,1,6,7,5,2.17,1.55,6.82,2.11,186,148,38,55.69,13.32,10,4,6,71.43,31.2,7.55,5.68,1.87,57.07,18.32,1,3,2,27,8.37,1.04,0.32,6.25,104.94,61.86,18.9,35.86,51.36,30.51,44.61
"DARREN.HELM","2007-2017","DET","C",493,7178.86,80,97,177,135,1.48,1.13,262.29,2.19,6354,6553,-199,49.23,-4.9,289,367,-78,44.05,-10.12,280.86,342.28,-61.42,45.07,-9.24,63,187,124,1755,14.67,91.41,0.76,7.93,98.51,43.12,24.13,31.05,48.63,31.9,54.12
"DARREN.MCCARTY","2007-2017","DET","R",16,92.12,1,1,2,2,1.3,1.3,1.43,0.93,63,84,-21,42.86,-13.87,3,3,0,50,-4.95,2.74,3.86,-1.12,41.52,-11.15,5,5,0,10,6.51,0.36,0.23,11.11,100,59.18,10.06,26.44,56.27,27.12,48.68
"DARROLL.POWE","2007-2017","PHI/MIN/NYR","C",329,3920.5,28,28,56,48,0.86,0.73,45.8,0.7,2684,4215,-1531,38.9,-11.46,103,207,-104,33.23,-23.45,111.33,187.8,-76.47,37.22,-16.56,88,79,-9,703,10.76,33.21,0.51,7.12,97.37,33.67,20,30.39,43.9,32.03,56.04
"DARRYL.BOYCE","2007-2017","TOR/CBJ","C",84,896.25,6,12,18,12,1.21,0.8,7.25,0.49,630,898,-268,41.23,-7.62,35,39,-4,47.3,-1.7,26.53,32.83,-6.3,44.69,-4.7,25,27,2,120,8.03,5.6,0.37,11.54,102.41,40.97,17.87,29.14,46.58,29.58,52.01
"DARRYL.SYDOR","2007-2017","PIT/DAL/STL","D",194,3414.45,4,28,32,15,0.56,0.26,40.08,0.7,2877,3153,-276,47.71,-1.29,133,150,-17,47,-5.74,135.69,143.42,-7.73,48.62,-1.61,25,22,-3,357,6.27,7.94,0.14,2.53,99.88,51.22,29.05,Inf,49.24,31.44,51.07
"DAVE.BOLLAND","2007-2017","CHI/TOR/FLA","C",432,6997.63,85,123,208,167,1.78,1.43,184.42,1.58,5857,6351,-494,47.98,-5.14,341,336,5,50.37,-4.41,280.15,313.47,-33.32,47.19,-5.98,142,96,-46,1052,9.02,66.88,0.57,13.69,100.78,40.56,26.66,Inf,52.61,32.77,51.8
"DAVE.DZIURZYNSKI","2007-2017","OTT","L",26,291.67,3,3,6,4,1.23,0.82,0.47,0.1,197,314,-117,38.55,-9.96,7,12,-5,36.84,-8.35,8.95,12.13,-3.18,42.46,-6.11,8,4,-4,49,10.08,2.93,0.6,8.82,99.44,37.65,19.06,29.43,50.48,29.66,50.85
"DAVE.SCATCHARD","2007-2017","NSH/STL","C",24,209.33,3,3,6,5,1.72,1.43,7.05,2.02,189,177,12,51.64,0.16,9,5,4,64.29,17.86,9.79,5.75,4.04,63,12.77,10,7,-3,45,12.9,2.86,0.82,9.68,103.52,35.66,14.96,29.19,50.28,29.6,51.65
"DAVID.BACKES","2007-2017","STL/BOS","C/R/R",752,13872.66,213,255,468,361,2.02,1.56,529.22,2.29,13739,11458,2281,54.53,4.61,749,575,174,56.57,6.38,679.22,538.55,140.67,55.78,5.94,373,282,-91,2876,12.44,193.76,0.84,12.27,100.45,48.79,30.4,Inf,53.69,Inf,49.46
"DAVID.BOOTH","2007-2017","FLA/VAN/TOR","L",454,7141.11,117,104,221,179,1.86,1.5,288.84,2.43,7445,6096,1349,54.98,8.2,333,295,38,53.03,7.26,332.81,274.92,57.89,54.76,9.78,89,158,69,2135,17.94,118.31,0.99,9.3,99.76,55.38,26.05,Inf,51.95,30.63,47.35
"DAVID.BRINE","2007-2017","FLA","C",8,54.35,0,1,1,0,1.1,0,0.23,0.25,35,56,-21,38.46,-8.21,1,2,-1,33.33,-28.48,1.25,1.95,-0.7,39.06,-11.29,2,3,1,8,8.83,0.19,0.21,0,99.8,64.29,10.47,24.8,46.78,26.89,49.5
"DAVID.CLARKSON","2007-2017","N.J/TOR/CBJ","R",562,7856.82,111,85,196,162,1.5,1.24,219.19,1.67,7176,5902,1274,54.87,5.85,321,293,28,52.28,4.79,346.55,259.31,87.24,57.2,8.38,294,263,-31,1979,15.11,123.56,0.94,8.99,99.25,56.24,23.28,32.34,54.14,Inf,45.66
"DAVID.DESHARNAIS","2007-2017","MTL/EDM","C",452,7308.41,81,172,253,174,2.08,1.43,243.78,2,7687,6067,1620,55.89,8.62,404,258,146,61.03,13.27,364.52,268.09,96.43,57.62,10.55,72,89,17,899,7.38,70.7,0.58,14.97,101.98,63.4,26.67,33.83,55.04,30.8,45.48
"DAVID.HALE","2007-2017","CGY/ARI/T.B/OTT","D",170,2487.91,4,16,20,14,0.48,0.34,12.92,0.31,1835,2343,-508,43.92,-5.94,87,126,-39,40.85,-10.48,80.11,109.86,-29.75,42.17,-8.61,46,29,-17,225,5.43,4.69,0.11,3.92,98.91,39.58,24.42,Inf,46.77,30.18,53.26
"DAVID.JONES","2007-2017","COL/CGY/MIN","R",462,6913.04,104,84,188,162,1.63,1.41,149.84,1.3,6046,6666,-620,47.56,0.02,285,314,-29,47.58,0.49,295.46,285.19,10.27,50.88,2.93,60,71,11,1337,11.6,94.51,0.82,13.42,99.59,49.51,24.86,32.34,50.37,Inf,48.86
"DAVID.KOCI","2007-2017","CHI/T.B/STL/COL","L",131,553.28,3,1,4,3,0.43,0.33,-6.9,-0.75,394,536,-142,42.37,-4.51,15,26,-11,36.59,-10.3,16.56,22.12,-5.56,42.81,-5.67,82,48,-34,52,5.64,2.61,0.28,10,98.03,53.4,7.48,26.61,46.54,27.41,49.2
"DAVID.KREJCI","2007-2017","BOS","C",698,12716.58,157,362,519,380,2.45,1.79,538.63,2.54,13635,10544,3091,56.39,6.03,743,489,254,60.31,8.45,638.21,502.11,136.1,55.97,6.82,128,148,20,2300,10.85,140.08,0.66,12,101.9,57.98,30.04,Inf,55.43,Inf,47.36
"DAVID.LALIBERTE","2007-2017","PHI","R",11,85.63,2,1,3,3,2.1,2.1,2.31,1.62,75,69,6,52.08,3.66,5,3,2,62.5,7.78,3.87,2.77,1.1,58.28,8.99,3,2,-1,19,13.31,1.03,0.72,25,107.01,53.49,13.58,28.99,54.69,27.91,45.75
"DAVID.LEGWAND","2007-2017","NSH/DET/OTT/BUF","C",652,10943.1,122,212,334,242,1.83,1.33,300.45,1.65,9855,9567,288,50.74,2.03,508,491,17,50.85,1.06,505.92,456.33,49.59,52.58,2.92,128,97,-31,1756,9.63,116.94,0.64,11,100.09,48.19,27.77,Inf,50.85,Inf,50.08
"DAVID.MCINTYRE","2007-2017","MIN","C",7,76.4,1,1,2,1,1.57,0.79,0.17,0.13,55,91,-36,37.67,-6.52,2,4,-2,33.33,-6.67,1.73,3.7,-1.97,31.86,-16.66,1,0,-1,13,10.21,0.35,0.27,16.67,99.64,34.21,18.08,27.84,42.11,29.24,52.89
"DAVID.MOSS","2007-2017","CGY/ARI","L/R/R",459,6348.09,67,89,156,120,1.47,1.13,226.76,2.14,6077,5617,460,51.97,1.4,243,288,-45,45.76,-3.54,268.27,262.28,5.99,50.56,1.1,71,84,13,1596,15.08,92.37,0.87,7.26,98.06,48.3,22.98,32.03,50.06,31.44,51.68
"DAVID.MUSIL","2007-2017","EDM","D",4,79.22,0,2,2,1,1.51,0.76,0.78,0.59,77,99,-22,43.75,-3.07,4,8,-4,33.33,-12.82,4.31,6.06,-1.75,41.56,-2.96,1,0,-1,7,5.3,0.09,0.07,0,97.03,43.75,32.67,27.57,46.4,30.78,53.56
"DAVID.PASTRNAK","2007-2017","BOS","R",172,2701.6,59,63,122,94,2.71,2.09,152.61,3.39,3181,2180,1001,59.34,9.37,168,98,70,63.16,16.57,152,98.81,53.19,60.6,11.12,29,60,31,813,18.06,45.61,1.01,12.74,101.91,63.54,26.12,33.4,56.47,30.22,46.16
"DAVID.PERRON","2007-2017","STL/EDM/PIT/ANA","L",651,10762.27,159,214,373,293,2.08,1.63,385.45,2.15,10665,8130,2535,56.74,9.85,570,411,159,58.1,12.18,536.48,391.6,144.88,57.81,11.14,242,256,14,2307,12.86,140.22,0.78,11.91,100.51,61.12,27.29,Inf,55.14,Inf,46.03
"DAVID.RUNDBLAD","2007-2017","OTT/ARI/CHI","D",113,1550.34,4,19,23,14,0.89,0.54,41.48,1.61,1719,1225,494,58.39,7.41,66,64,2,50.77,1.9,72.2,64.36,7.84,52.87,4.66,15,11,-4,321,12.42,5.55,0.21,2.96,98.2,68.24,22.89,29.22,55.58,29.05,45.62
"DAVID.SAVARD","2007-2017","CBJ","D",326,6817.94,28,75,103,62,0.91,0.55,102.59,0.9,5783,6591,-808,46.74,-2.59,299,288,11,50.94,1.68,295.1,313.04,-17.94,48.53,-1.57,94,26,-68,977,8.6,20.18,0.18,6.01,101.37,42.4,34.74,29.81,48.25,31.68,52.22
"DAVID.SCHLEMKO","2007-2017","ARI/CGY/DAL/N.J/S.J","D",359,6145.02,16,68,84,47,0.82,0.46,127.32,1.24,5762,5479,283,51.26,2.56,258,256,2,50.19,1.21,262.46,257.45,5.01,50.48,2.23,56,29,-27,997,9.73,22.42,0.22,3.29,99.16,53.6,28.4,28.92,49.93,30.53,50.04
"DAVID.STECKEL","2007-2017","WSH/N.J/TOR/ANA","C/L/C",413,5187.23,33,44,77,61,0.89,0.71,111.91,1.29,3781,5289,-1508,41.69,-12.65,132,279,-147,32.12,-23.51,159.85,258.18,-98.33,38.24,-16.59,55,64,9,793,9.17,41.78,0.48,7.38,96.16,29.01,20.95,Inf,44.71,Inf,57.49
"DAVID.TANABE","2007-2017","CAR","D",18,215.56,1,2,3,2,0.84,0.56,2.91,0.81,203,192,11,51.39,0.12,10,8,2,55.56,19.31,8.84,8.59,0.25,50.72,1.92,4,0,-4,28,7.79,0.77,0.21,8.33,100.52,51.72,20,30.9,54.31,30.59,48.72
"DAVID.ULLSTROM","2007-2017","NYI","L",49,508.26,6,6,12,9,1.42,1.06,11.99,1.42,440,440,0,50,0.75,20,24,-4,45.45,-1.71,21.81,19.34,2.47,53,1.46,8,5,-3,118,13.93,7.16,0.85,8.82,97.17,50.67,17.3,28.76,50.28,28.87,48.71
"DAVID.VAN DER GULIK","2007-2017","CGY/COL/L.A","L",49,398.03,2,11,13,10,1.96,1.51,19.43,2.93,349,317,32,52.4,2.48,21,18,3,53.85,6.32,14.07,14.36,-0.29,49.49,1.15,5,5,0,86,12.96,4.18,0.63,3.57,99.71,48.98,13.63,27.49,46.63,29.57,53.63
"DAVID.VYBORNY","2007-2017","CBJ","R",66,1021.09,7,19,26,15,1.53,0.88,27.69,1.63,905,687,218,56.85,6,41,41,0,50,1.06,46.53,30.99,15.54,60.02,7.92,16,14,-2,148,8.7,10.39,0.61,6.73,98.43,56.85,25.8,Inf,55.49,Inf,48.51
"DAVID.WARSOFSKY","2007-2017","BOS/PIT/N.J","D",39,654.9,2,3,5,4,0.46,0.37,12.65,1.16,696,535,161,56.54,8.98,27,30,-3,47.37,-6.77,29.69,25.97,3.72,53.34,5.13,4,4,0,146,13.38,2.77,0.25,2.82,96.54,68.33,28.01,29.31,53.93,29.63,46.69
"DAVIS.DREWISKE","2007-2017","L.A/MTL","D",135,2033.92,5,20,25,15,0.74,0.44,39.81,1.17,1666,1750,-84,48.77,-4.48,59,81,-22,42.14,-9.12,68.05,75.73,-7.68,47.33,-5.18,27,14,-13,281,8.29,5.71,0.17,4.2,97.42,49.2,25.06,27.78,48.78,30.32,53.22
"DAYMOND.LANGKOW","2007-2017","CGY/ARI","C",301,5313.16,75,106,181,133,2.04,1.5,213.89,2.42,5376,3830,1546,58.4,9.45,284,192,92,59.66,12.02,261.32,177.91,83.41,59.5,12.48,37,55,18,1001,11.3,68.53,0.77,12.46,100.71,58.62,29.19,35.51,55.64,31.85,46.82
"DEAN.ARSENE","2007-2017","EDM","D",13,168.32,0,0,0,0,0,0,-4.26,-1.52,106,200,-94,34.64,-8,3,8,-5,27.27,-21.34,4.33,8.87,-4.54,32.8,-11.26,12,5,-7,11,3.92,0.1,0.04,0,98.06,44.68,21.42,26.25,43.64,29.4,51.84
"DEAN.KUKAN","2007-2017","CBJ","D",8,138.83,0,0,0,0,0,0,1.83,0.79,118,121,-3,49.37,5.74,11,2,9,84.62,43.44,5.59,4.47,1.12,55.57,12.37,0,1,1,6,2.59,0.13,0.06,0,114.72,45.83,29.22,28.31,48.29,27.88,49.83
"DEAN.MCAMMOND","2007-2017","OTT/NYI/N.J","L",188,2268.29,22,32,54,41,1.43,1.08,56.43,1.49,1791,1964,-173,47.7,-3.48,82,95,-13,46.33,-6.37,75.24,91.64,-16.4,45.09,-7.18,30,28,-2,372,9.84,19.59,0.52,10.33,99.41,45.04,19.88,29.47,47.62,30.63,52.89
"DENIS.GREBESHKOV","2007-2017","EDM/NSH","D",201,3910.13,17,58,75,48,1.15,0.74,60.21,0.92,3440,3613,-173,48.77,3.35,198,197,1,50.13,5.86,165.39,172.3,-6.91,48.98,3.75,47,32,-15,356,5.46,10.93,0.17,11.72,101.03,50.89,32.22,30.61,49.03,31.35,49.53
"DENIS JR..GAUTHIER","2007-2017","L.A","D",65,944.69,2,1,3,3,0.19,0.19,4.6,0.29,707,1006,-299,41.27,-12.68,25,55,-30,31.25,-21.28,29.12,44.28,-15.16,39.67,-14.45,32,16,-16,101,6.41,1.77,0.11,5.56,95.81,38.91,24.28,27.76,45.81,31.79,57.04
"DENIS.MALGIN","2007-2017","FLA","C",47,528.19,6,4,10,7,1.14,0.8,13.26,1.51,503,419,84,54.56,3.27,18,17,1,51.43,6.07,21.34,20.61,0.73,50.87,2.63,4,14,10,102,11.59,5.24,0.6,8.96,99.26,68.18,18.73,30.17,53.7,29.29,46.76
"DENIS.TOLPEKO","2007-2017","PHI","C",26,215.28,1,5,6,4,1.67,1.11,4.95,1.38,193,189,4,50.52,3.27,6,9,-3,40,-10.38,9.19,8.63,0.56,51.57,2.97,8,8,0,49,13.66,1.92,0.54,4.17,97.4,56.86,14.3,29.82,47.15,29.2,49.69
"DENNIS.EVERBERG","2007-2017","COL","R",70,783.19,3,9,12,7,0.92,0.54,1.4,0.11,566,873,-307,39.33,-6.45,23,36,-13,38.98,-11.87,26.07,34.61,-8.54,42.96,-3.67,6,15,9,124,9.5,6.78,0.52,4.23,99.08,41.31,19.02,30.13,42.81,29.91,51.89
"DENNIS.RASMUSSEN","2007-2017","CHI","C",112,1207.45,8,9,17,13,0.84,0.65,23.79,1.18,963,1216,-253,44.19,-6.41,37,42,-5,46.84,-8.63,41.12,46.44,-5.32,46.96,-1.93,8,19,11,180,8.94,10.17,0.51,6.72,100.51,36.12,18.2,29.26,46.84,30.16,53.51
"DENNIS.SEIDENBERG","2007-2017","CAR/FLA/BOS/NYI","D",653,14340.3,35,168,203,106,0.85,0.44,268.76,1.12,13023,14260,-1237,47.73,-4.63,617,623,-6,49.76,-4.95,602.74,641.65,-38.91,48.44,-4.1,134,80,-54,2202,9.21,45,0.19,3.2,100.4,45.39,36.36,Inf,50.65,Inf,52.08
"DENNIS.WIDEMAN","2007-2017","BOS/FLA/WSH/CGY","D",672,15866.74,85,241,326,184,1.23,0.7,334.55,1.27,14846,14422,424,50.72,2.34,779,720,59,51.97,3.18,723.5,744.83,-21.33,49.27,2.13,169,144,-25,3079,11.64,77.54,0.29,6.31,100.63,53.71,38.85,Inf,51.28,Inf,48.76
"DEREK.ARMSTRONG","2007-2017","L.A/STL","C",139,1539.78,13,31,44,33,1.71,1.29,45.47,1.77,1499,1227,272,54.99,8.31,64,62,2,50.79,4.87,66.91,56.31,10.6,54.3,7.31,46,39,-7,264,10.29,15.77,0.61,7.83,98.99,57.7,18.73,30.05,49.88,29.13,47.76
"DEREK.BOOGAARD","2007-2017","MIN/NYR","L",164,836.54,1,8,9,5,0.65,0.36,-3.38,-0.24,587,737,-150,44.34,-4.94,19,32,-13,37.25,-15.79,22.94,26.98,-4.04,45.95,-4.62,84,64,-20,88,6.31,5.43,0.39,2.17,98.88,55.43,8.9,28.02,48.01,27.25,48.56
"DEREK.DORSETT","2007-2017","CBJ/NYR/VAN","R",494,6072.65,44,74,118,86,1.17,0.85,103.65,1.02,4538,5524,-986,45.1,-5.93,187,269,-82,41.01,-7.15,199.96,238.28,-38.32,45.63,-4.63,350,327,-23,1090,10.77,64.21,0.63,6.55,98.38,41.43,20.69,29.9,47.54,30.45,52.29
"DEREK.FORBORT","2007-2017","L.A","D",96,1804.15,3,16,19,9,0.63,0.3,35,1.16,1548,1654,-106,48.34,-9.22,59,69,-10,46.09,-7,68.4,77.43,-9.03,46.9,-9.45,27,18,-9,242,8.05,3.64,0.12,2.63,99.15,45.99,31.52,29.12,53.39,31.26,53.53
"DEREK.GRANT","2007-2017","OTT/CGY/BUF/NSH","C",86,846.7,0,7,7,4,0.5,0.28,6.62,0.47,618,966,-348,39.02,-10.81,13,59,-46,18.06,-35,27.6,46.34,-18.74,37.33,-13.71,11,7,-4,163,11.55,8.78,0.62,0,92.96,29.51,16.57,30.07,43.89,31.82,56.79
"DEREK.JOSLIN","2007-2017","S.J/CAR/VAN","D",116,1488.08,4,10,14,8,0.56,0.32,10.99,0.44,1340,1501,-161,47.17,-3.81,55,70,-15,44,-8.65,60.67,67.97,-7.3,47.16,-4.3,23,19,-4,224,9.03,5.16,0.21,4,99.46,51.7,21.52,28.63,50.74,29.73,50.47
"DEREK.MACKENZIE","2007-2017","CBJ/FLA","C",507,5809.74,48,59,107,77,1.11,0.8,108.22,1.12,3930,5588,-1658,41.29,-11.12,164,256,-92,39.05,-11.3,170.35,258.85,-88.5,39.69,-13.34,104,139,35,892,9.21,50.08,0.52,9.3,99.37,36.24,19.14,29.72,44.35,31.88,55.95
"DEREK.MEECH","2007-2017","DET/WPG","D",140,1642.06,4,13,17,14,0.62,0.51,28.76,1.05,1565,1224,341,56.11,0.85,44,63,-19,41.12,-10.77,61.17,56.66,4.51,51.91,-2.03,20,6,-14,301,11,8.41,0.31,2.63,96.51,63.25,19.71,27.67,56.78,28.65,47.36
"DEREK.MORRIS","2007-2017","ARI/NYR/BOS","D",471,9778.26,29,89,118,75,0.72,0.46,137.4,0.84,8650,9748,-1098,47.02,-4.15,362,452,-90,44.47,-7.26,382.38,481.8,-99.42,44.25,-6.41,143,60,-83,1515,9.3,32.46,0.2,4.26,99.44,47.6,34.14,Inf,49.62,Inf,52.45
"DEREK.PELTIER","2007-2017","COL","D",14,172.86,0,0,0,0,0,0,-0.24,-0.08,145,159,-14,47.7,3.67,4,8,-4,33.33,0.72,5.75,6.48,-0.73,47.02,3.6,1,0,-1,13,4.51,0.27,0.09,0,95.62,64.52,20.31,25.98,49.25,27.85,47.78
"DEREK.ROY","2007-2017","BUF/DAL/VAN/STL/NSH/EDM","C",543,10049.6,141,254,395,302,2.36,1.8,397.26,2.37,10105,8445,1660,54.47,6.12,558,447,111,55.52,6.4,524.86,416.68,108.18,55.74,7.92,131,187,56,2186,13.05,133.42,0.8,11.56,100.55,57.7,30.43,Inf,52.22,Inf,48.09
"DEREK.RYAN","2007-2017","CAR","C",73,1070.97,13,17,30,22,1.68,1.23,30.25,1.69,1065,858,207,55.38,5.04,47,44,3,51.65,3.61,52.57,41.34,11.23,55.98,5.57,12,9,-3,144,8.07,10.17,0.57,16.67,98.79,64.81,24.46,32.08,55.5,30.33,46.53
"DEREK.SMITH","2007-2017","OTT/CGY","D",94,1314.34,2,8,10,8,0.46,0.37,13.07,0.6,1166,1146,20,50.43,2.43,38,51,-13,42.7,-4.58,51.31,43.88,7.43,53.9,5.51,12,12,0,194,8.86,4.01,0.18,2.22,97.77,54.72,23.35,27.67,48.58,28.88,48.71
"DEREK.STEPAN","2007-2017","NYR","C",515,9408.77,128,231,359,273,2.29,1.74,361.6,2.31,9527,8194,1333,53.76,5.91,522,348,174,60,8.16,533.59,404.67,128.92,56.87,7.48,64,74,10,2065,13.17,120.55,0.77,10.69,101.92,58.98,30.14,35.01,52.32,32.65,48.36
"DERIAN.HATCHER","2007-2017","PHI","D",44,926.97,2,5,7,4,0.45,0.26,3.36,0.22,676,1056,-380,39.03,-10.71,36,53,-17,40.45,-22.68,35.26,56.89,-21.63,38.26,-17.28,15,14,-1,57,3.69,2.2,0.14,7.69,100.4,31.82,35.06,29.49,43.65,33.38,56.86
"DERICK.BRASSARD","2007-2017","CBJ/NYR/OTT","C",643,10520.1,141,238,379,277,2.16,1.58,376.9,2.15,11108,8226,2882,57.45,10.48,593,423,170,58.37,12.88,545.6,387.87,157.73,58.45,11.87,141,155,14,2242,12.79,123.85,0.71,10.9,100.4,65.37,27.04,33.54,55.51,30.9,44.86
"DERRICK.POULIOT","2007-2017","PIT","D",67,1100.3,2,10,12,7,0.65,0.38,22.52,1.23,1146,847,299,57.5,7.32,39,46,-7,45.88,-8.13,52.68,41.75,10.93,55.79,2.78,6,5,-1,194,10.58,5.41,0.3,2.17,96.98,57.6,27.1,29.25,54.9,29.47,46.86
